score,true_label,attack_family,cost_proxy,score_source
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.070870,0,normal,0.246065,kddcup99_no_training_proxy
0.125000,0,normal,0.281250,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.123398,0,normal,0.280208,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.112500,0,normal,0.273125,kddcup99_no_training_proxy
0.102121,0,normal,0.266379,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.201822,0,normal,0.381184,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.194763,0,normal,0.376596,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.088152,0,normal,0.257299,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.136957,0,normal,0.289022,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.099457,0,normal,0.264647,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.089783,0,normal,0.258359,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.063529,0,normal,0.241294,kddcup99_no_training_proxy
0.064527,0,normal,0.241942,kddcup99_no_training_proxy
0.068235,0,normal,0.244353,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.118261,0,normal,0.276870,kddcup99_no_training_proxy
0.065761,0,normal,0.242745,kddcup99_no_training_proxy
0.084457,0,normal,0.254897,kddcup99_no_training_proxy
0.195000,0,normal,0.376750,kddcup99_no_training_proxy
0.618478,1,neptune,0.752011,kddcup99_no_training_proxy
0.126304,0,normal,0.282098,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.230588,0,normal,0.349882,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.232283,0,normal,0.350984,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.064527,0,normal,0.241942,kddcup99_no_training_proxy
0.116087,0,normal,0.275457,kddcup99_no_training_proxy
0.072609,0,normal,0.247196,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.106739,0,normal,0.269380,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.100796,0,normal,0.265517,kddcup99_no_training_proxy
0.070435,0,normal,0.245783,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.062500,0,normal,0.240625,kddcup99_no_training_proxy
0.203685,0,normal,0.332396,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.155435,0,normal,0.301033,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.198382,0,normal,0.378949,kddcup99_no_training_proxy
0.091957,0,normal,0.259772,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.122065,0,normal,0.279342,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.225978,0,normal,0.346886,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.062500,0,normal,0.240625,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.150870,0,normal,0.298065,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.117609,0,normal,0.276446,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.079457,0,normal,0.251647,kddcup99_no_training_proxy
0.095109,0,normal,0.261821,kddcup99_no_training_proxy
0.078645,0,normal,0.251119,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.114891,0,normal,0.274679,kddcup99_no_training_proxy
0.101087,0,normal,0.265707,kddcup99_no_training_proxy
0.192500,0,normal,0.375125,kddcup99_no_training_proxy
0.082609,0,normal,0.253696,kddcup99_no_training_proxy
0.094130,0,normal,0.261185,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.105109,0,normal,0.268321,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.162391,0,normal,0.305554,kddcup99_no_training_proxy
0.100543,0,normal,0.265353,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.100000,0,normal,0.265000,kddcup99_no_training_proxy
0.135000,0,normal,0.287750,kddcup99_no_training_proxy
0.133615,0,normal,0.286850,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.249457,0,normal,0.362147,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.093370,0,normal,0.260690,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.164783,0,normal,0.307109,kddcup99_no_training_proxy
0.222283,0,normal,0.394484,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.097202,0,normal,0.263181,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.146087,0,normal,0.294957,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.203478,0,normal,0.332261,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.095326,0,normal,0.261962,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.133370,0,normal,0.286690,kddcup99_no_training_proxy
0.085870,0,normal,0.255815,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.076501,0,normal,0.249726,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.232500,0,normal,0.351125,kddcup99_no_training_proxy
0.112826,0,normal,0.273337,kddcup99_no_training_proxy
0.063350,0,normal,0.241178,kddcup99_no_training_proxy
0.192174,1,ipsweep,0.374913,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.070870,0,normal,0.246065,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.128913,0,normal,0.283793,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.063350,0,normal,0.241178,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.130173,0,normal,0.284612,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.086196,0,normal,0.256027,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.104130,0,normal,0.267685,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.087283,0,normal,0.256734,kddcup99_no_training_proxy
0.137717,0,normal,0.289516,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.097202,0,normal,0.263181,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.164783,0,normal,0.307109,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.208506,0,normal,0.335529,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.203587,0,normal,0.332332,kddcup99_no_training_proxy
0.154457,0,normal,0.300397,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.134130,0,normal,0.287185,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.101304,0,normal,0.265848,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.176545,0,normal,0.314754,kddcup99_no_training_proxy
0.203350,0,normal,0.332178,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.114891,0,normal,0.274679,kddcup99_no_training_proxy
0.192500,0,normal,0.375125,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.332665,0,normal,0.516232,kddcup99_no_training_proxy
0.068056,0,normal,0.244237,kddcup99_no_training_proxy
0.172500,0,normal,0.312125,kddcup99_no_training_proxy
0.118478,0,normal,0.277011,kddcup99_no_training_proxy
0.072935,0,normal,0.247408,kddcup99_no_training_proxy
0.219783,0,normal,0.342859,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.326630,0,normal,0.462310,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.099457,0,normal,0.264647,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.068506,0,normal,0.244529,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.080543,0,normal,0.252353,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.271522,0,normal,0.376489,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.131739,0,normal,0.285630,kddcup99_no_training_proxy
0.189130,0,normal,0.322935,kddcup99_no_training_proxy
0.153261,0,normal,0.299620,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.194763,0,normal,0.376596,kddcup99_no_training_proxy
0.118261,0,normal,0.276870,kddcup99_no_training_proxy
0.072941,0,normal,0.247412,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.420606,0,normal,0.573394,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.104891,0,normal,0.268179,kddcup99_no_training_proxy
0.123370,0,normal,0.280190,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.142935,0,normal,0.292908,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.108804,0,normal,0.270723,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.123261,0,normal,0.280120,kddcup99_no_training_proxy
0.147174,0,normal,0.295663,kddcup99_no_training_proxy
0.093370,0,normal,0.260690,kddcup99_no_training_proxy
0.520000,1,neptune,0.638000,kddcup99_no_training_proxy
0.130326,0,normal,0.284712,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.207582,0,normal,0.334928,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.247802,0,normal,0.361071,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.201087,0,normal,0.330707,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.062500,0,normal,0.240625,kddcup99_no_training_proxy
0.104130,0,normal,0.267685,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.091957,0,normal,0.259772,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.112174,0,normal,0.272913,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.165109,0,normal,0.357321,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.206528,0,normal,0.384243,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.146848,0,normal,0.295451,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.062500,0,normal,0.240625,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.684130,1,neptune,0.794685,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.120435,0,normal,0.278283,kddcup99_no_training_proxy
0.161522,0,normal,0.354989,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.069412,0,normal,0.245118,kddcup99_no_training_proxy
0.201087,0,normal,0.330707,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.207174,0,normal,0.334663,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.064348,0,normal,0.241826,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.255898,0,normal,0.366333,kddcup99_no_training_proxy
0.203261,0,normal,0.332120,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.062263,0,normal,0.240471,kddcup99_no_training_proxy
0.166304,0,normal,0.308098,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.229457,0,normal,0.399147,kddcup99_no_training_proxy
0.203587,0,normal,0.332332,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.089457,0,normal,0.258147,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.163152,0,normal,0.306049,kddcup99_no_training_proxy
0.122500,0,normal,0.279625,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.207174,0,normal,0.334663,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.283587,0,normal,0.434332,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.083696,0,normal,0.254402,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.205743,0,normal,0.333733,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.085870,0,normal,0.255815,kddcup99_no_training_proxy
0.168696,0,normal,0.309652,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.232283,0,normal,0.350984,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.213043,0,normal,0.338478,kddcup99_no_training_proxy
0.113261,0,normal,0.273620,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.160109,0,normal,0.304071,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.209348,0,normal,0.336076,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.119348,0,normal,0.277576,kddcup99_no_training_proxy
0.065793,0,normal,0.242765,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.143370,0,normal,0.293190,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.082609,0,normal,0.253696,kddcup99_no_training_proxy
0.204706,0,normal,0.333059,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.137935,0,normal,0.289658,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.086876,0,normal,0.256469,kddcup99_no_training_proxy
0.114674,0,normal,0.274538,kddcup99_no_training_proxy
0.210058,0,normal,0.386537,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.210761,0,normal,0.336995,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.214348,0,normal,0.339326,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.178043,0,normal,0.365728,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.087283,0,normal,0.256734,kddcup99_no_training_proxy
0.214348,0,normal,0.339326,kddcup99_no_training_proxy
0.088152,0,normal,0.257299,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.215940,0,normal,0.390361,kddcup99_no_training_proxy
0.146848,0,normal,0.295451,kddcup99_no_training_proxy
0.199469,0,normal,0.379655,kddcup99_no_training_proxy
0.270000,0,normal,0.425500,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.062263,0,normal,0.240471,kddcup99_no_training_proxy
0.207174,0,normal,0.334663,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.200000,0,normal,0.380000,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.065882,0,normal,0.242824,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.146196,0,normal,0.295027,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.096413,0,normal,0.262668,kddcup99_no_training_proxy
0.203529,0,normal,0.332294,kddcup99_no_training_proxy
0.138587,0,normal,0.290082,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.252637,0,normal,0.364214,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.153261,0,normal,0.299620,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.116848,0,normal,0.275951,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.151957,0,normal,0.298772,kddcup99_no_training_proxy
0.071501,0,normal,0.246476,kddcup99_no_training_proxy
0.079130,0,normal,0.251435,kddcup99_no_training_proxy
0.092935,0,normal,0.260408,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.192500,0,normal,0.375125,kddcup99_no_training_proxy
0.064437,0,normal,0.241884,kddcup99_no_training_proxy
0.114891,0,normal,0.274679,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.208261,0,normal,0.335370,kddcup99_no_training_proxy
0.082717,0,normal,0.253766,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.098587,0,normal,0.264082,kddcup99_no_training_proxy
0.122935,0,normal,0.279908,kddcup99_no_training_proxy
0.433587,0,normal,0.581832,kddcup99_no_training_proxy
0.161739,0,normal,0.305130,kddcup99_no_training_proxy
0.091522,0,normal,0.259489,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.066522,0,normal,0.243239,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.080109,0,normal,0.252071,kddcup99_no_training_proxy
0.240000,0,normal,0.406000,kddcup99_no_training_proxy
0.069022,0,normal,0.244864,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.076196,0,normal,0.249527,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.099457,0,normal,0.264647,kddcup99_no_training_proxy
0.153261,0,normal,0.299620,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.064616,0,normal,0.242001,kddcup99_no_training_proxy
0.121087,0,normal,0.278707,kddcup99_no_training_proxy
0.178370,0,normal,0.315940,kddcup99_no_training_proxy
0.163587,0,normal,0.306332,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.079022,0,normal,0.251364,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.077647,0,normal,0.250471,kddcup99_no_training_proxy
0.134436,0,normal,0.287383,kddcup99_no_training_proxy
0.134616,0,normal,0.287501,kddcup99_no_training_proxy
0.202419,0,normal,0.331573,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.096196,0,normal,0.262527,kddcup99_no_training_proxy
0.086196,0,normal,0.256027,kddcup99_no_training_proxy
